Android,拓保软件,计算机软件,1000-9999人,不需要融资,15-25K,深圳,3-5年大专,定期体检五险一金年终奖零食下午茶免费班车加班补助带薪年假节日福利员工旅游餐补全勤奖,Android,,,,,,,,,
Android,百度,互联网,10000人以上,已上市,25-50K·15薪,北京,3-5年本科,住房补贴通讯补贴娱乐健身年终奖餐补团队氛围好员工旅游带薪年假交通补助五险一金零食下午茶定期体检加班补助节日福利免费班车老板Nice补充医疗保险,安卓系统c语言内核模块网络协议系统定制,,,,,,,,,
Android,货拉拉科技,互联网,10000人以上,D轮及以上,25-50K·14薪,北京,3-5年本科,带薪年假员工旅游年终奖五险一金节日福利零食下午茶交通补助,C++JavaIDAJEB逆向APP破解,,,,,,,,,
Android,迅雷网络,互联网,1000-9999人,已上市,15-30K·16薪,深圳,3-5年本科,五险一金定期体检零食下午茶年终奖带薪年假节日福利员工旅游补充医疗保险,Kotlin网络协议Socket技术,,,,,,,,,
Android,有赞,互联网,1000-9999人,已上市,25-45K·17薪,杭州,3-5年本科,员工旅游五险一金定期体检年终奖股票期权餐补带薪年假零食下午茶节日福利交通补助通讯补贴免费班车,KotlinJavaSQLiteFlutterMVVM,,,,,,,,,
Android,华为,计算机软件,10000人以上,不需要融资,15-30K·15薪,南京,经验不限本科,交通补助零食下午茶年终奖宵夜通讯补贴补充医疗保险员工旅游节日福利加班补助住房补贴带薪年假,Android移动端Java小程序,,,,,,,,,
Android,金山办公软件,移动互联网,1000-9999人,已上市,18-35K·14薪,珠海,3-5年本科,年终奖节日福利包吃餐补补充医疗保险零食下午茶五险一金免费班车带薪年假员工旅游定期体检,JavaFlutterAndroid,,,,,,,,,
Android,传音集团,通信/网络设备,1000-9999人,已上市,25-50K·13薪,上海,5-10年本科,年终奖带薪年假零食下午茶五险一金定期体检节日福利餐补交通补助员工旅游,APP架构,,,,,,,,,
Android,诚迈科技,计算机软件,1000-9999人,已上市,15-25K,北京,经验不限本科,加班补助五险一金带薪年假定期体检,流媒体技术JavaC++,,,,,,,,,
Android,诚迈科技,移动互联网,1000-9999人,已上市,15-30K,西安,经验不限本科,定期体检股票期权五险一金餐补员工旅游免费班车节日福利加班补助带薪年假,TPLCDSensorMTK高通android安卓,,,,,,,,,
Android,拓维云创,计算机软件,1000-9999人,已上市,12-24K,广州,3-5年本科,定期体检年终奖补充医疗保险五险一金餐补带薪年假,熟悉Android熟悉Java熟悉安卓应用层,,,,,,,,,
Android,IGG,游戏,1000-9999人,已上市,15-25K·13薪,福州,5-10年本科,带薪年假节日福利五险一金补充医疗保险员工旅游餐补定期体检医务室年终奖零食下午茶,Android移动端App工具类MVC/MVP,,,,,,,,,
Android,掌阅科技,互联网,500-999人,已上市,20-30K·14薪,南京,3-5年本科,年终奖餐补五险一金员工旅游带薪年假交通补助定期体检节日福利通讯补贴补充医疗保险,Android移动端FrameworkJava,,,,,,,,,
Android,OPPO,互联网,10000人以上,不需要融资,20-40K,深圳,5-10年本科,定期体检五险一金年终奖带薪年假股票期权零食下午茶,Android移动端Socket技术Framework网络安全,,,,,,,,,
Android,乐信集团,移动互联网,1000-9999人,已上市,20-40K·16薪,深圳,3-5年本科,节日福利带薪年假年终奖股票期权五险一金定期体检补充医疗保险员工旅游,JavaKotlin,,,,,,,,,
Android,快手,社交网络,10000人以上,已上市,40-70K·16薪,北京,经验不限本科,节日福利定期体检员工旅游零食下午茶包吃免费班车加班补助年终奖餐补补充医疗保险股票期权住房补贴带薪年假交通补助五险一金,JavaKotlin,,,,,,,,,
Android,TCL实业,智能硬件,10000人以上,不需要融资,15-30K·15薪,深圳,3-5年本科,年终奖员工旅游加班补助零食下午茶定期体检带薪年假免费班车五险一金,SDKGradleAndroid开发,,,,,,,,,
Android,易宝软件,计算机软件,1000-9999人,不需要融资,13-24K·13薪,南京,3-5年本科,定期体检员工旅游带薪年假年终奖零食下午茶补充医疗保险节日福利加班补助五险一金餐补免费班车交通补助,应用app移动安卓app开发应用开发,,,,,,,,,
Android,转转,电子商务,1000-9999人,C轮,15-25K·15薪,深圳,1-3年本科,五险一金节日福利带薪年假年终奖加班补助补充医疗保险定期体检,Java,,,,,,,,,
Android,深圳市广和通,通信/网络设备,1000-9999人,已上市,15-25K·15薪,深圳,3-5年本科,带薪年假员工旅游加班补助通讯补贴五险一金股票期权零食下午茶餐补年终奖节日福利,BSP驱动Ckernel,,,,,,,,,
Android,中软国际,计算机软件,10000人以上,已上市,15-25K,邵阳,3-5年本科,员工旅游餐补年终奖带薪年假零食下午茶定期体检五险一金免费班车节日福利加班补助,Android移动端,,,,,,,,,
Android,爱点击,互联网,500-999人,已上市,15-30K·14薪,合肥,3-5年本科,五险一金节日福利福利补贴零食下午茶年终奖补充医疗保险内外部培训免费班车定期体检带薪年假股票期权福利补贴节日福利加班补助,Kotlin音视频编解码流媒体技术视频Java,,,,,,,,,
Android,饿了么,O2O,10000人以上,不需要融资,35-65K·16薪,上海,5-10年本科,带薪年假公司团建包吃年终奖交通补助员工旅游餐补补充医疗保险零食下午茶通讯补贴免费班车股票期权定期体检节日福利五险一金,AndroidStudioFlutterHybrid开发JavaKotlin,,,,,,,,,
Android,小红书,互联网,1000-9999人,D轮及以上,25-45K·15薪,上海,3-5年本科,股票期权补充医疗保险全勤奖五险一金带薪年假定期体检包吃员工旅游年终奖住房补贴加班补助节日福利交通补助零食下午茶,Android移动端,,,,,,,,,
Android,茄子科技,互联网,500-999人,C轮,45-75K·16薪,北京,5-10年本科,餐补五险一金年终奖包吃节日福利交通补助带薪年假补充医疗保险零食下午茶定期体检,Android容器化跨平台FlutterReactNative,,,,,,,,,
Android,十荟团,新零售,1000-9999人,D轮及以上,20-40K·15薪,北京,5-10年本科,五险一金带薪年假餐补交通补助零食下午茶,KotlinJava,,,,,,,,,
Android,腾讯,互联网,10000人以上,已上市,25-40K·14薪,深圳,3-5年本科,节日福利五险一金年终奖定期体检股票期权带薪年假补充医疗保险住房补贴全勤奖免费班车零食下午茶员工旅游餐补,网络协议Flutterandroidiosflutter,,,,,,,,,
Android,搜狐,移动互联网,10000人以上,已上市,15-30K,北京,经验不限本科,餐补零食下午茶年终奖带薪年假交通补助五险一金节日福利加班补助员工旅游定期体检补充医疗保险,javaAndroid UI,,,,,,,,,
Android,京东集团,电子商务,10000人以上,已上市,25-50K·15薪,北京,5-10年本科,包吃免费班车年终奖节日福利五险一金股票期权员工旅游交通补助零食下午茶餐补补充医疗保险定期体检带薪年假,Javaandroid鸿蒙,,,,,,,,,
Android,触宝科技,互联网,500-999人,已上市,25-40K·14薪,上海,1-3年本科,餐补节日福利年终奖补充医疗保险交通补助股票期权零食下午茶员工旅游带薪病假带薪年假五险一金定期体检,Android,,,,,,,,,
Android,韵达快递,物流/仓储,10000人以上,已上市,15-30K·14薪,上海,3-5年本科,五险单休全勤奖带薪年假加班补助年终奖包食宿节日福利员工旅游餐补五险一金,Android开发Android平台Android架构,,,,,,,,,
Android,美格智能,通信/网络设备,1000-9999人,已上市,30-40K·13薪,上海,3-5年本科,带薪年假定期体检零食下午茶五险一金节日福利加班补助员工旅游年终奖股票期权餐补,BSP驱动android驱动,,,,,,,,,
Android,长城汽车数字化中心,汽车生产,10000人以上,已上市,15-25K·15薪,成都,5-10年本科,带薪年假年终奖全勤奖五险一金加班补助节日福利定期体检,JavaC++MVC开发MVVMMVP设计模式,,,,,,,,,
Android,南京迈特望,计算机软件,1000-9999人,已上市,16-25K,广州,3-5年本科,补充医疗保险员工旅游五险一金带薪年假免费班车年终奖定期体检节日福利,Android,,,,,,,,,
Android,AKULAKU,互联网金融,1000-9999人,D轮及以上,18-35K·15薪,深圳,3-5年本科,年终奖定期体检带薪年假五险一金,JavaMVC开发FrameworkMVVMMVP,,,,,,,,,
Android,传易互联,移动互联网,1000-9999人,不需要融资,30-40K·16薪,北京,5-10年本科,年终奖加班补助五险一金零食下午茶带薪年假定期体检员工旅游,KotlinAndroidStudio,,,,,,,,,
Android,普渡科技,智能硬件,1000-9999人,C轮,20-40K·13薪,深圳,经验不限本科,节日福利零食下午茶加班补助年终奖员工旅游股票期权五险一金定期体检全勤奖带薪年假,KotlinGIT,,,,,,,,,
Android,法本,计算机软件,10000人以上,已上市,13-26K,上海,5-10年大专,员工旅游全勤奖带薪年假企业文化节日福利零食下午茶五险一金年终奖定期体检加班补助,MVC开发MVVMMVPHybrid开发,,,,,,,,,
Android,华为技术有限公司,计算机软件,10000人以上,不需要融资,16-30K,西安,经验不限学历不限,离职补偿节日福利带薪年假餐补年终奖员工旅游加班补助零食下午茶补充医疗保险五险一金定期体检交通补助免费班车,Android移动端C++JavaC语言,,,,,,,,,
Android,今日头条,移动互联网,10000人以上,不需要融资,22-30K·15薪,北京,在校/应届本科,定期体检节日福利员工旅游六险一金补充医疗保险五险一金加班补助交通补助健身房餐补通讯补贴住房补贴免费班车股票期权零食下午茶带薪年假试用期同薪六险一金年终奖,JavaC++Hybrid开发androidios,,,,,,,,,
